seq_id,title,team,intent_class,request_type,is_form_reply,reply_len,desc_len,top1_faiss,top2_faiss,top5_mean,top5_min,top5_max,retrieval_margin,retrieval_spread,top1_team,top1_class,top5_teams,top5_classes
R-1,Access to BancoBPM VPN from GFT VPN,(GI-UX) Group,vpn_access,Service request,1,1116,80,0.842183530330658,0.7925077676773071,0.7699951529502869,0.7273752689361572,0.842183530330658,0.04967576265335083,0.11480826139450073,(GI-UX) Group,vpn_access,"(GI-UX) Group|(GI-UX) Network Access|(GI-UX) Network Access|(GI-IaaS) Network Cloud (Azure, Remote Access)|(GI-UX) Network Access",vpn_access|vpn_access|vpn_access|other|vpn_access
R-10,Problem with password of access Windows,(GI-UX) Group,software_support,Service request,1,422,353,0.7272046208381653,0.7038938999176025,0.6739996075630188,0.6371409296989441,0.7272046208381653,0.023310720920562744,0.09006369113922119,(GI-UX) Group,software_support,(GI-UX) Group|(GI-UX) File & Print|(GI-UX) Group|(GI-UX) Group|(GI-UX) Group,software_support|other|software_support|password_reset|password_reset
R-1000,Gft Italia_new_entry_20240617_774321_Ferri [Ticket to manage device assignments],(GI-UX) File & Print,onboarding,Service request,0,127,693,0.9864957928657532,0.9861676692962646,0.9857603907585144,0.9851669073104858,0.9864957928657532,0.0003281235694885254,0.001328885555267334,(GI-UX) File & Print,onboarding,(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print,onboarding|onboarding|onboarding|onboarding|onboarding
R-1001,Gft Italia_new_entry_20240617_815672_Serra,(GI-UX) Account Management,onboarding,Service request,1,1176,694,0.9870437383651733,0.9868594408035278,0.9862410426139832,0.9852969646453857,0.9870437383651733,0.0001842975616455078,0.0017467737197875977,(GI-UX) Account Management,onboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management,onboarding|onboarding|onboarding|onboarding|onboarding
R-1005,Gft Italia_new_entry_20240617_972340_Certano (ex external),(GI-UX) Account Management,onboarding,Service request,1,1515,730,0.9789108633995056,0.9777414202690125,0.9775600433349609,0.9765298366546631,0.9789108633995056,0.001169443130493164,0.0023810267448425293,(GI-UX) Account Management,onboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management,onboarding|onboarding|onboarding|onboarding|onboarding
R-101,screen saver,(GI-UX) Group,hardware_support,Incident,1,232,134,0.3840170204639435,0.36132803559303284,0.34825897216796875,0.3275113105773926,0.3840170204639435,0.022688984870910645,0.0565057098865509,(GI-UX) Group,software_license,(GI-UX) Group|(GI-UX) Group|(GI-CF) Robot Process Automation|(GI-UX) Group|(GI-UX) Network Access,software_license|password_reset|admin_rights|hardware_support|vpn_access
R-1011,Network authorization for new colleagues,"(GI-IaaS) Network Cloud (Azure, Remote Access)",vpn_access,Service request,1,1110,220,0.941399872303009,0.7039318084716797,0.6624485850334167,0.5326151251792908,0.941399872303009,0.23746806383132935,0.40878474712371826,"(GI-IaaS) Network Cloud (Azure, Remote Access)",vpn_access,"(GI-IaaS) Network Cloud (Azure, Remote Access)|(GI-UX) Network Access|(GI-UX) Network Access|(GI-IaaS) Development Platform|(GI-UX) Account Management",vpn_access|vpn_access|vpn_access|other|collaboration
R-1012,Salescloud active users report,(GI-SaaS) Salesforce,other,Service request,0,66,155,0.9484521150588989,0.9174054861068726,0.6315425634384155,0.3525717854499817,0.9484521150588989,0.031046628952026367,0.5958803296089172,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-UX) Account Management,other|other|other|other|collaboration
R-1013,Gft Italia_new_entry_20240624_815683_Smith [Ticket to manage device assignments],(GI-UX) File & Print,onboarding,Service request,0,127,721,0.9761976003646851,0.9717811942100525,0.9724718332290649,0.9712197780609131,0.9761976003646851,0.004416406154632568,0.004977822303771973,(GI-UX) Group,onboarding,(GI-UX) Group|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print,onboarding|onboarding|onboarding|onboarding|onboarding
R-1015,I need to access a Santorini server through SFTP,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_access,Service request,1,1111,223,0.546313464641571,0.5446195006370544,0.46998801827430725,0.3991256654262543,0.546313464641571,0.0016939640045166016,0.14718779921531677,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_access,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)|(GI-IaaS) Network Cloud (Azure, Remote Access)|(GI-IaaS) Network Cloud (Azure, Remote Access)|(GI-IaaS) Development Platform|(GI-UX) Network Access",vpn_access|vpn_access|other|other|vpn_access
R-1017,I can't access Jira,(GI-IaaS) Development Platform,other,Service request,0,1249,172,0.8010159730911255,0.7603980302810669,0.7517431974411011,0.728002667427063,0.8010159730911255,0.040617942810058594,0.0730133056640625,(GI-SM) Service Desk,other,(GI-SM) Service Desk|(GI-IaaS) Development Platform|(GI-UX) Network Access|(GI-UX) File & Print|(GI-UX) File & Print,other|software_license|other|access_problem|access_problem
R-1018,Gft Italia_new_entry_20240624_548239_Singhe Kumarasinghe [Ticket to manage devic,(GI-UX) File & Print,onboarding,Service request,0,127,739,0.9414817690849304,0.9384061098098755,0.9382947087287903,0.9368739128112793,0.9414817690849304,0.0030756592750549316,0.004607856273651123,(GI-UX) Account Management,onboarding,(GI-UX) Account Management|(GI-UX) Group|(GI-UX) File & Print|(GI-UX) Group|(GI-UX) File & Print,onboarding|onboarding|onboarding|onboarding|onboarding
R-102,Old static config. on Ita Edge Switches removal,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",other,Service request,0,112,772,0.35883742570877075,0.35182830691337585,0.3422127366065979,0.33284467458724976,0.35883742570877075,0.0070091187953948975,0.025992751121520996,(GI-SM) PMS,other,(GI-SM) PMS|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-UX) Group|(GI-SaaS) Salesforce,other|offboarding|offboarding|onboarding|other
R-1022,I cannot connect to VPN PQR,(GI-UX) Windows,software_support,Service request,1,422,115,0.6688774228096008,0.649601399898529,0.6237193942070007,0.5860762000083923,0.6688774228096008,0.019276022911071777,0.0828012228012085,(GI-UX) Network Access,software_support,(GI-UX) Network Access|(GI-UX) Group|(GI-UX) File & Print|(GI-UX) Group|(GI-UX) Network Access,software_support|software_support|other|software_support|other
R-1025,European onboarding,(GI-UX) Account Management,collaboration,Service request,1,2032,411,0.99057936668396,0.9895209670066833,0.9127660989761353,0.6664037704467773,0.99057936668396,0.0010583996772766113,0.3241755962371826,(GI-UX) Account Management,collaboration,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management,collaboration|collaboration|collaboration|collaboration|collaboration
R-1027,gft_italia_new_entry_20240604_527398_TURRINI,(GI-UX) Account Management,onboarding,Service request,1,1167,509,0.9755610823631287,0.9621560573577881,0.9633455276489258,0.9583253860473633,0.9755610823631287,0.013405025005340576,0.01723569631576538,(GI-UX) Account Management,onboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Group,onboarding|onboarding|onboarding|onboarding|onboarding
R-1028,Administrator rights to install software on my new pc,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4674,97,0.8511726260185242,0.8462202548980713,0.8332757949829102,0.8155391216278076,0.8511726260185242,0.004952371120452881,0.03563350439071655,(GI-UX) Windows,other,(GI-UX) Windows|(GI-UX) Group|(GI-UX) Windows|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation,other|admin_rights|admin_rights|admin_rights|admin_rights
R-1030,I can no longer access XFT VPN,(GI-UX) Group,software_support,Service request,1,428,62,0.7198173403739929,0.6477605104446411,0.6460018157958984,0.6061311960220337,0.7198173403739929,0.0720568299293518,0.11368614435195923,(GI-UX) Network Access,other,(GI-UX) Network Access|(GI-UX) Windows|(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group,other|software_support|vpn_access|vpn_access|other
R-1031,Not accessible links,"(GI-SaaS) Marketing, Communications & Web",other,Service request,0,141,369,0.565631628036499,0.4782045781612396,0.48178356885910034,0.4369460940361023,0.565631628036499,0.0874270498752594,0.12868553400039673,(GI-UX) Network Access,vpn_access,(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group|(GI-IaaS) Development Platform|(GI-SM) Service Desk,vpn_access|vpn_access|vpn_access|other|other
R-1034,missed invoice from Isaac to Apex Systems,(GI-SaaS) Salesforce,other,Incident,1,495,115,0.6243112087249756,0.576321005821228,0.5439506769180298,0.4975901246070862,0.6243112087249756,0.04799020290374756,0.1267210841178894,(GI-SaaS) SAP & Synertrade,other,(GI-SaaS) SAP & Synertrade|(GI-SaaS) SAP & Synertrade|(GI-SaaS) SAP & Synertrade|(GI-SaaS) Salesforce|(GI-SaaS) SAP & Synertrade,other|other|other|other|other
R-1037,gft_italia_new_entry_20240604_546788_LOMBARDO [Ticket to manage device assignmen,(GI-UX) Group,onboarding,Service request,0,139,494,0.9822306632995605,0.9805178642272949,0.9797207117080688,0.9777050018310547,0.9822306632995605,0.001712799072265625,0.004525661468505859,(GI-UX) File & Print,onboarding,(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) Group,onboarding|onboarding|onboarding|onboarding|onboarding
R-104,Virtual Machine (Pulse secure) doesn't work,(GI-UX) File & Print,software_support,Service request,1,422,152,0.46886396408081055,0.45263808965682983,0.4354458749294281,0.40510794520378113,0.46886396408081055,0.016225874423980713,0.06375601887702942,(GI-UX) Group,software_license,(GI-UX) Group|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) Group|(GI-UX) Group,software_license|hardware_support|software_support|hardware_support|software_license
R-1041,INFOCERT - Digital signature for OSCARO,(GI-IaaS) Admin - Local IT purchase,other,Service request,0,110,477,0.5966393947601318,0.5816342830657959,0.5465520024299622,0.4885695278644562,0.5966393947601318,0.015005111694335938,0.10806986689567566,(GI-IaaS) Admin - Local IT purchase,other,(GI-IaaS) Admin - Local IT purchase|(GI-IaaS) Admin - Local IT purchase|(GI-IaaS) Admin - Local IT purchase|(LF) IT Office Access Italy|(GI-IaaS) Admin - Local IT purchase,other|other|other|office_access|other
R-1044,Connect an existing vendor,(GI-SaaS) SAP & Synertrade,enterprise_systems,Service request,1,301,148,0.9221400022506714,0.9131467938423157,0.8909799456596375,0.8694947957992554,0.9221400022506714,0.008993208408355713,0.052645206451416016,(GI-SaaS) SAP & Synertrade,enterprise_systems,(GI-SaaS) SAP & Synertrade|(GI-SaaS) SAP & Synertrade|(GI-SaaS) SAP & Synertrade|(GI-SaaS) SAP & Synertrade|(GI-SaaS) SAP & Synertrade,enterprise_systems|enterprise_systems|enterprise_systems|enterprise_systems|enterprise_systems
R-1045,Admin rights,(GI-UX) Group,admin_rights,Service request,1,4844,56,0.9631629586219788,0.775272011756897,0.7910823225975037,0.7208022475242615,0.9631629586219788,0.1878909468650818,0.24236071109771729,(GI-CF) Robot Process Automation,admin_rights,(GI-CF) Robot Process Automation|(GI-UX) Group|(GI-UX) File & Print|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation,admin_rights|software_license|software_support|admin_rights|admin_rights
R-1046,"I need to install VPN client software ""X12.34_VPNClient_preconfigurato.msi"" for ",(GI-UX) Group,other,Service request,0,82,56,0.7470849752426147,0.6889764070510864,0.6736851930618286,0.6303663849830627,0.7470849752426147,0.05810856819152832,0.116718590259552,(GI-UX) Network Access,other,(GI-UX) Network Access|(GI-UX) Group|(GI-UX) Group|(GI-UX) Group|(GI-UX) Group,other|vpn_access|software_license|software_license|software_license
R-1050,GFT ITALIA SRL _ RICCI ANTONIO ( B42K) _ CHANGE TPV,(GI-SaaS) Salesforce,hr_tools,Service request,1,948,277,0.8940491676330566,0.5912798643112183,0.6309426426887512,0.5555235147476196,0.8940491676330566,0.3027693033218384,0.338525652885437,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(BF) Employee Platform (SAP SF),other|absence|absence|absence|other
R-1053,Can't reach usrixtown,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_access,Service request,1,1067,222,0.5089987516403198,0.4905962347984314,0.4813908040523529,0.46056801080703735,0.5089987516403198,0.018402516841888428,0.04843074083328247,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",other,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)|(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)|(GI-IaaS) Development Platform|(GI-UX) Group|(GI-IaaS) Network Cloud (Azure, Remote Access)",other|vpn_access|other|vpn_access|vpn_access
R-1054,"Hi, I need a Visual Studio IDE on my PC",(GI-UX) Group,software_license,Service request,1,2166,61,0.5596016645431519,0.5464931726455688,0.5286709666252136,0.5079401731491089,0.5596016645431519,0.013108491897583008,0.05166149139404297,(GI-CF) Robot Process Automation,admin_rights,(GI-CF) Robot Process Automation|(GI-UX) Group|(GI-IaaS) Admin - License & Asset Management|(GI-UX) Group|(GI-IaaS) Admin - License & Asset Management,admin_rights|software_license|software_license|software_license|software_license
R-1055,Request for administrative rights,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4655,155,0.862061083316803,0.8604828119277954,0.8557065725326538,0.8445853590965271,0.862061083316803,0.0015782713890075684,0.01747572422027588,(GI-CF) Robot Process Automation,admin_rights,(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-UX) Group|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-1058,Admin rights permanent,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4665,146,0.7420676946640015,0.7417747378349304,0.736860990524292,0.7308538556098938,0.7420676946640015,0.0002929568290710449,0.011213839054107666,(GI-UX) File & Print,admin_rights,(GI-UX) File & Print|(GI-CF) Robot Process Automation|(BF) Information Security Office|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-1061,Gft Italia__new_dismissal__20240630_a21r_Bianchi [Ticket to manage virtual devic,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,Service request,0,128,598,0.9882164597511292,0.9882122278213501,0.9871460795402527,0.9854676127433777,0.9882164597511292,4.231929779052734e-06,0.002748847007751465,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support,offboarding|offboarding|offboarding|offboarding|offboarding
R-1063,Gft Italia__new_dismissal__20240630_a21r_Rossi [Ticket to manage device retireme,(GI-UX) Group,offboarding,Service request,0,128,595,0.9868341088294983,0.9846291542053223,0.9845755696296692,0.9830484986305237,0.9868341088294983,0.0022049546241760254,0.0037856101989746094,(GI-UX) Group,offboarding,(GI-UX) Group|(GI-UX) File & Print|(GI-UX) Group|(GI-UX) Group|(GI-UX) File & Print,offboarding|offboarding|offboarding|offboarding|offboarding
R-1064,Gft Italia__new_dismissal__20240630_a21r_Bianchi,(GI-UX) Account Management,offboarding,Service request,1,329,598,0.987368106842041,0.985710620880127,0.9830074310302734,0.980498194694519,0.987368106842041,0.0016574859619140625,0.006869912147521973,(GI-UX) Account Management,offboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management,offboarding|offboarding|offboarding|offboarding|offboarding
R-1065,Gft Italia__new_dismissal__20240625_maei_Asciore [Ticket to manage virtual devic,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,Service request,0,135,603,0.9900985360145569,0.9893132448196411,0.988358199596405,0.9865725636482239,0.9900985360145569,0.0007852911949157715,0.003525972366333008,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support,offboarding|offboarding|offboarding|offboarding|offboarding
R-1068,Gft Italia__new_dismissal__20240625_maei_Santoro,(GI-UX) Account Management,offboarding,Service request,1,329,603,0.9829148650169373,0.9826514720916748,0.981279194355011,0.9793015718460083,0.9829148650169373,0.00026339292526245117,0.003613293170928955,(GI-UX) Account Management,offboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management,offboarding|offboarding|offboarding|offboarding|offboarding
R-1070,Gft Italia__new_dismissal__20240620_dngd_Grande [Ticket to manage Admin Location,(LF) IT Office Access Italy,offboarding,Service request,0,133,608,0.9739327430725098,0.9735749363899231,0.9731931686401367,0.972721517086029,0.9739327430725098,0.0003578066825866699,0.0012112259864807129,(LF) IT Office Access Italy,offboarding,(LF) IT Office Access Italy|(LF) IT Office Access Italy|(LF) IT Office Access Italy|(LF) IT Office Access Italy|(LF) IT Office Access Italy,offboarding|offboarding|offboarding|offboarding|offboarding
R-1071,Gft Italia__new_dismissal__20240620_dngd_Grande [Ticket to manage device retirem,(GI-UX) Group,offboarding,Service request,0,135,597,0.988852858543396,0.9859604239463806,0.9861021041870117,0.9850009679794312,0.988852858543396,0.002892434597015381,0.0038518905639648438,(GI-UX) File & Print,offboarding,(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) Group|(GI-UX) Group|(GI-IaaS) Backend Application Srv. & Project Support,offboarding|offboarding|offboarding|offboarding|offboarding
R-1072,Gft Italia__new_dismissal__20240620_dngd_Serena,(GI-UX) Account Management,offboarding,Service request,1,329,597,0.9670414924621582,0.9649534225463867,0.9640989303588867,0.9618037343025208,0.9670414924621582,0.0020880699157714844,0.005237758159637451,(GI-UX) Account Management,offboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management,offboarding|offboarding|offboarding|offboarding|offboarding
R-1073,Citrix Web Secure Access failed to install,(GI-UX) Group,software_support,Service request,1,422,181,0.8116273880004883,0.7489780187606812,0.7438284158706665,0.7050037384033203,0.8116273880004883,0.06264936923980713,0.10662364959716797,(GI-UX) Group,software_support,(GI-UX) Group|(GI-UX) Windows|(GI-UX) Windows|(GI-UX) Windows|(GI-UX) Group,software_support|software_support|software_support|software_support|software_support
R-1074,Docker licence,(GI-IaaS) Admin - Local IT purchase,software_license,Service request,1,2114,85,0.998753011226654,0.670484185218811,0.7269834280014038,0.653132438659668,0.998753011226654,0.328268826007843,0.3456205725669861,(GI-UX) Group,other,(GI-UX) Group|(GI-IaaS) Admin - License & Asset Management|(GI-UX) Group|(GI-UX) Group|(GI-IaaS) Admin - License & Asset Management,other|software_license|software_license|other|other
R-1075,gft_italia_new_dismiss_20240607_902109_E-CNLD_NEW EMPLOYEE [Ticket to manage vir,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,Service request,0,128,556,0.9119415283203125,0.9006025791168213,0.8905931711196899,0.8785006999969482,0.9119415283203125,0.011338949203491211,0.03344082832336426,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,(GI-IaaS) Backend Application Srv. & Project Support|(GI-UX) File & Print|(GI-UX) File & Print|(LF) IT Office Access Italy|(GI-IaaS) Backend Application Srv. & Project Support,offboarding|offboarding|offboarding|offboarding|offboarding
R-1076,gft_italia_new_dismiss_20240607_714586_E-CNLD_NEW EMPLOYEE [Ticket to manage Adm,(LF) IT Office Access Italy,offboarding,Service request,0,127,556,0.9457792043685913,0.9263238310813904,0.9248899221420288,0.9064239859580994,0.9457792043685913,0.019455373287200928,0.03935521841049194,(LF) IT Office Access Italy,offboarding,(LF) IT Office Access Italy|(LF) IT Office Access Italy|(GI-IaaS) Backend Application Srv. & Project Support|(GI-UX) File & Print|(GI-UX) Account Management,offboarding|offboarding|offboarding|offboarding|offboarding
R-1078,gft_italia_new_dismiss_20240607_902109_B-XYNR_NEW EMPLOYEE,(GI-UX) Account Management,offboarding,Service request,1,329,561,0.9382385015487671,0.9325704574584961,0.9237343668937683,0.9058564901351929,0.9382385015487671,0.005668044090270996,0.03238201141357422,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,(GI-IaaS) Backend Application Srv. & Project Support|(GI-UX) File & Print|(LF) IT Office Access Italy|(GI-UX) Account Management|(LF) IT Office Access Italy,offboarding|offboarding|offboarding|offboarding|offboarding
R-1079,Q2 - RAYSTECH - ACCESSORIES FOR MOBILE PHONE FURNITURE,(GI-IaaS) Admin - Local IT purchase,other,Service request,0,85,176,0.7249375581741333,0.7022300958633423,0.6804583668708801,0.6467795968055725,0.7249375581741333,0.022707462310791016,0.07815796136856079,(GI-IaaS) Admin - Local IT purchase,other,(GI-IaaS) Admin - Local IT purchase|(GI-IaaS) Admin - Local IT purchase|(GI-IaaS) Admin - Local IT purchase|(GI-IaaS) Admin - Local IT purchase|(GI-IaaS) Admin - Local IT purchase,other|other|other|other|other
R-1080,I need to remove from kimble the absence of 7-8-9-10-11 august due to a change,(GI-SaaS) Salesforce,other,Service request,1,926,236,0.8157536387443542,0.6668576002120972,0.6793439984321594,0.623772144317627,0.8157536387443542,0.14889603853225708,0.1919814944267273,(GI-UX) Application,absence,(GI-UX) Application|(GI-UX) Application|(GI-UX) Application|(GI-UX) Application|(GI-UX) Application,absence|absence|absence|absence|absence
R-1081,Wrong approval flow KT317456-029,(GI-SaaS) SAP & Synertrade,other,Service request,0,474,295,0.898497462272644,0.4682725965976715,0.5243617296218872,0.40115803480148315,0.898497462272644,0.43022486567497253,0.4973394274711609,(GI-SaaS) SAP & Synertrade,other,(GI-SaaS) SAP & Synertrade|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce,other|other|enterprise_systems|enterprise_systems|enterprise_systems
R-1084,I need to use USB,(GI-CyberSec) Security Operation Center,other,Service request,1,1456,144,0.48206740617752075,0.4383804202079773,0.4131644368171692,0.3453635275363922,0.48206740617752075,0.04368698596954346,0.13670387864112854,(GI-UX) File & Print,hardware_support,(GI-UX) File & Print|(GI-CyberSec) Cybersecurity|(GI-UX) File & Print|(GI-UX) File & Print|(GI-CyberSec) Cybersecurity,hardware_support|other|other|admin_rights|other
R-1085,Catalogue system,(GI-SaaS) SAP & Synertrade,other,Service request,0,132,177,0.47715920209884644,0.47039759159088135,0.4583362638950348,0.44583117961883545,0.47715920209884644,0.006761610507965088,0.031328022480010986,(GI-IaaS) Admin - Local IT purchase,other,"(GI-IaaS) Admin - Local IT purchase|(GI-SaaS) Marketing, Communications & Web|(GI-SaaS) Salesforce|(LF) Facilities Iberia|(GI-UX) Network Access",other|other|admin_rights|other|vpn_access
R-1086,Update Paid Leave on Kimble,(GI-SaaS) Salesforce,absence,Service request,1,533,280,0.665107011795044,0.5946820378303528,0.5957010984420776,0.563582181930542,0.665107011795044,0.07042497396469116,0.10152482986450195,(GI-UX) Application,absence,(GI-UX) Application|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-UX) Application,absence|admin_rights|admin_rights|admin_rights|absence
R-1087,need admin permission,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4854,39,0.8338800668716431,0.7765528559684753,0.7550590634346008,0.7031331062316895,0.8338800668716431,0.057327210903167725,0.1307469606399536,(GI-CF) Robot Process Automation,admin_rights,(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-UX) Group|(BF) Information Security Office|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-1096,gft_italia_new_dismiss_20240531_E-ZYXD_754932,(GI-UX) Account Management,offboarding,Service request,1,329,478,0.973594069480896,0.9717937111854553,0.9705455899238586,0.9687702655792236,0.973594069480896,0.0018003582954406738,0.004823803901672363,(GI-UX) Account Management,offboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management,offboarding|offboarding|offboarding|offboarding|offboarding
R-1097,I need to receive assistance for PC's microphone.,(GI-UX) Group,other,Incident,1,587,140,0.34463030099868774,0.3262080252170563,0.3217190206050873,0.3050099015235901,0.34463030099868774,0.01842227578163147,0.039620399475097656,(GI-IaaS) Admin - Local IT purchase,other,(GI-IaaS) Admin - Local IT purchase|(GI-UX) Office365 & MS-Teams|(GI-UX) File & Print|(GI-SM) Service Desk|(GI-UX) Group,other|other|software_support|software_support|hardware_support
R-1098,"incorrect absence time for May 13th, 2024",(GI-SaaS) Salesforce,other,Incident,1,560,185,0.6518107652664185,0.5926361680030823,0.597098708152771,0.5636493563652039,0.6518107652664185,0.05917459726333618,0.0881614089012146,(GI-UX) Application,absence,(GI-UX) Application|(GI-UX) Application|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-UX) Application,absence|absence|absence|absence|absence
R-11,Unable to connect with vmware horizont client,(GI-UX) File & Print,hardware_support,Incident,1,233,137,0.5845530033111572,0.46076440811157227,0.4635661244392395,0.39290639758110046,0.5845530033111572,0.12378859519958496,0.19164660573005676,(GI-UX) Group,software_license,"(GI-UX) Group|(GI-IaaS) Network Cloud (Azure, Remote Access)|(GI-UX) File & Print|(GI-UX) Network Access|(GI-UX) Windows",software_license|vpn_access|software_support|vpn_access|software_support
R-1102,gft:_italia_new_dismiss_20240530_E-MCDS_879653,(GI-UX) Account Management,offboarding,Service request,1,329,482,0.9687963128089905,0.9643506407737732,0.9638568758964539,0.9599437713623047,0.9687963128089905,0.004445672035217285,0.008852541446685791,(GI-UX) Account Management,offboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management,offboarding|offboarding|offboarding|offboarding|offboarding
R-1104,gft_italia_new_entry_20240603_421087_Bianchi,(GI-UX) Account Management,onboarding,Service request,1,1182,562,0.9606616497039795,0.9583362340927124,0.947201132774353,0.9360923767089844,0.9606616497039795,0.00232541561126709,0.024569272994995117,(GI-UX) Account Management,onboarding,(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) File & Print|(GI-UX) Account Management|(GI-UX) Account Management,onboarding|onboarding|onboarding|onboarding|onboarding
R-1107,Invoice booking problem,(GI-SaaS) SAP & Synertrade,other,Service request,0,175,463,0.5820324420928955,0.5763209462165833,0.5541266202926636,0.505682647228241,0.5820324420928955,0.005711495876312256,0.07634979486465454,(GI-SaaS) SAP & Synertrade,other,(GI-SaaS) SAP & Synertrade|(GI-SaaS) Salesforce|(GI-SaaS) SAP & Synertrade|(GI-SaaS) Salesforce|(GI-SaaS) SAP & Synertrade,other|other|other|other|other
R-1108,Git installation,(GI-UX) Group,software_license,Service request,1,2071,68,0.9791181087493896,0.7093493938446045,0.7535391449928284,0.6888611316680908,0.9791181087493896,0.26976871490478516,0.29025697708129883,(GI-UX) Group,software_support,(GI-UX) Group|(GI-CF) Robot Process Automation|(BF) Information Security Office|(GI-CF) Robot Process Automation|(GI-UX) Group,software_support|admin_rights|admin_rights|admin_rights|admin_rights
